"name","sex","election_type","district","party","initials","position"
"Francisco Javier Guzmán Lucena","0","congress","MÁLAGA","UNIDAD POPULAR: IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA, UNIDAD POPULAR EN COMÚN","IULV-CA, UPeC","1"
"Laura Requena Tejero","1","congress","MÁLAGA","UNIDAD POPULAR: IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA, UNIDAD POPULAR EN COMÚN","IULV-CA, UPeC","2"
"Juan Miguel Acejo Millán","0","congress","MÁLAGA","UNIDAD POPULAR: IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA, UNIDAD POPULAR EN COMÚN","IULV-CA, UPeC","3"
"Lorena Fernández Miñarro","1","congress","MÁLAGA","UNIDAD POPULAR: IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA, UNIDAD POPULAR EN COMÚN","IULV-CA, UPeC","4"
"Fernando Gil Martín","0","congress","MÁLAGA","UNIDAD POPULAR: IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA, UNIDAD POPULAR EN COMÚN","IULV-CA, UPeC","5"
"Ana Cortés Campos","1","congress","MÁLAGA","UNIDAD POPULAR: IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA, UNIDAD POPULAR EN COMÚN","IULV-CA, UPeC","6"
"Salem Alalache Alalache","0","congress","MÁLAGA","UNIDAD POPULAR: IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA, UNIDAD POPULAR EN COMÚN","IULV-CA, UPeC","7"
"Brenea Caravias Chaves","1","congress","MÁLAGA","UNIDAD POPULAR: IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA, UNIDAD POPULAR EN COMÚN","IULV-CA, UPeC","8"
"Valentín Berrocal Ruiz","0","congress","MÁLAGA","UNIDAD POPULAR: IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA, UNIDAD POPULAR EN COMÚN","IULV-CA, UPeC","9"
"Celia Pilar Sanz Arranz","1","congress","MÁLAGA","UNIDAD POPULAR: IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA, UNIDAD POPULAR EN COMÚN","IULV-CA, UPeC","10"
"Efraín de Jesús Campos Vidal","0","congress","MÁLAGA","UNIDAD POPULAR: IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA, UNIDAD POPULAR EN COMÚN","IULV-CA, UPeC","11"
"Alberto Montero Soler","0","congress","MÁLAGA","PODEMOS","PODEMOS","1"
"María Isabel Medina Suárez","1","congress","MÁLAGA","PODEMOS","PODEMOS","2"
"Alejandro Serrato Delgado","0","congress","MÁLAGA","PODEMOS","PODEMOS","3"
"Irene Lara Cañamero","1","congress","MÁLAGA","PODEMOS","PODEMOS","4"
"Francisco Soler Luque","0","congress","MÁLAGA","PODEMOS","PODEMOS","5"
"Esparanza Macarena Ruiz Gómez","1","congress","MÁLAGA","PODEMOS","PODEMOS","6"
"Ana Vanessa Mallén Almanza","1","congress","MÁLAGA","PODEMOS","PODEMOS","7"
"José Ramón Páez Pareja","0","congress","MÁLAGA","PODEMOS","PODEMOS","8"
"Lorena Ruiz González","1","congress","MÁLAGA","PODEMOS","PODEMOS","9"
"Rafael Melgar Velásques","0","congress","MÁLAGA","PODEMOS","PODEMOS","10"
"Margarita Reyes Cabelllo","1","congress","MÁLAGA","PODEMOS","PODEMOS","11"
"Antonio Morales Lázaro","0","senate","MÁLAGA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","1"
"Deborah León Artacho","1","senate","MÁLAGA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","2"
"Francisco Muñoz Rico","0","senate","MÁLAGA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","3"
"María Ángeles Muñoz Uriol","1","senate","MÁLAGA","PARTIDO POPULAR","PP","1"
"Joaquín Luis Ramírez Rodríguez","0","senate","MÁLAGA","PARTIDO POPULAR","PP","2"
"Avelino de Barrionuevo Gener","0","senate","MÁLAGA","PARTIDO POPULAR","PP","3"
"María Luisa Valero González","1","senate","MÁLAGA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","1"
"Jesús Pérez-Lanzac Muela","0","senate","MÁLAGA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","2"
"María Isabel Balbin Luque","1","senate","MÁLAGA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","3"
"José Luis Narbona Sánchez","0","senate","MÁLAGA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","1"
"Francisco Pascual Vázquez","0","senate","MÁLAGA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","2"
"María de la Paloma Hidalgo de Caviedes Moran","1","senate","MÁLAGA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","3"
"Manuel Sánchez Vicioso","0","senate","MÁLAGA","UNIDAD POPULAR: IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA, UNIDAD POPULAR EN COMÚN","IULV-CA, UPeC","1"
"Berta Guerrero Bravo","1","senate","MÁLAGA","UNIDAD POPULAR: IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA, UNIDAD POPULAR EN COMÚN","IULV-CA, UPeC","2"
"Manuel Matas Padilla","0","senate","MÁLAGA","UNIDAD POPULAR: IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA, UNIDAD POPULAR EN COMÚN","IULV-CA, UPeC","3"
"Ana Cruz García Azcárate","1","senate","MÁLAGA","PODEMOS","PODEMOS","1"
"María Isabel Pérez Hírvonen","1","senate","MÁLAGA","PODEMOS","PODEMOS","2"
"Ángel Requena Fraile","0","senate","MÁLAGA","PODEMOS","PODEMOS","3"
"María González Veracruz","1","congress","MURCIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","1"
"Pedro Saura García","0","congress","MURCIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","2"
"María Soledad Sánchez Jodar","1","congress","MURCIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","3"
"Joaquín Martínez Salmerón","0","congress","MURCIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","4"
"Carmen Baños Ruiz","1","congress","MURCIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","5"
"Sergio Melero Hernández","0","congress","MURCIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","6"
"María Josefa Pérez Cerón","1","congress","MURCIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","7"
"Francisco Crespo García","0","congress","MURCIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","8"
"Ester Poveda Marín","1","congress","MURCIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","9"
"Vicente Ruiz Robles","0","congress","MURCIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","10"
"Miguel Ángel Garaulet Rodríguez","0","congress","MURCIA","CIUDADANOS-PARTIDO DE LA CIUDADANIA","C's","1"
"José Luís Martínez González","0","congress","MURCIA","CIUDADANOS-PARTIDO DE LA CIUDADANIA","C's","2"
"María Dolores Jiménez Pérez","1","congress","MURCIA","CIUDADANOS-PARTIDO DE LA CIUDADANIA","C's","3"
"Ana Cayetana Martínez Molina","1","congress","MURCIA","CIUDADANOS-PARTIDO DE LA CIUDADANIA","C's","4"
"Josefa Ruiz Fernández","1","congress","MURCIA","CIUDADANOS-PARTIDO DE LA CIUDADANIA","C's","5"
"Andrés Alberto Álvarez de Cienfuegos Goicoechea","0","congress","MURCIA","CIUDADANOS-PARTIDO DE LA CIUDADANIA","C's","6"
"Raquel Rubio Pastor","1","congress","MURCIA","CIUDADANOS-PARTIDO DE LA CIUDADANIA","C's","7"
"Francisco Ángel Montero Pérez","0","congress","MURCIA","CIUDADANOS-PARTIDO DE LA CIUDADANIA","C's","8"
"José Francisco Garre Izquierdo","0","congress","MURCIA","CIUDADANOS-PARTIDO DE LA CIUDADANIA","C's","9"
"Lourdes Vega González","1","congress","MURCIA","CIUDADANOS-PARTIDO DE LA CIUDADANIA","C's","10"
"Magdalena Martínez Bode","1","congress","MURCIA","UNIDAD POPULAR: UNIDAD POPULAR EN COMÚN, IZQUIERDA UNIDA-VERDES","UPeC-IU","1"
"José Antonio Moreno Micol","0","congress","MURCIA","UNIDAD POPULAR: UNIDAD POPULAR EN COMÚN, IZQUIERDA UNIDA-VERDES","UPeC-IU","2"
"Rebeca González Serrano","1","congress","MURCIA","UNIDAD POPULAR: UNIDAD POPULAR EN COMÚN, IZQUIERDA UNIDA-VERDES","UPeC-IU","3"
"Pedro Castaño Santa","0","congress","MURCIA","UNIDAD POPULAR: UNIDAD POPULAR EN COMÚN, IZQUIERDA UNIDA-VERDES","UPeC-IU","4"
"Susana Fernández Cuadros","1","congress","MURCIA","UNIDAD POPULAR: UNIDAD POPULAR EN COMÚN, IZQUIERDA UNIDA-VERDES","UPeC-IU","5"
"Antonio Martínez Arboleda","0","congress","MURCIA","UNIDAD POPULAR: UNIDAD POPULAR EN COMÚN, IZQUIERDA UNIDA-VERDES","UPeC-IU","6"
"Victoria Rodríguez Celdrán","1","congress","MURCIA","UNIDAD POPULAR: UNIDAD POPULAR EN COMÚN, IZQUIERDA UNIDA-VERDES","UPeC-IU","7"
"Joaquín Luís Vicente Vicente","0","congress","MURCIA","UNIDAD POPULAR: UNIDAD POPULAR EN COMÚN, IZQUIERDA UNIDA-VERDES","UPeC-IU","8"
"María del Rosario Conesa Celdrán","1","congress","MURCIA","UNIDAD POPULAR: UNIDAD POPULAR EN COMÚN, IZQUIERDA UNIDA-VERDES","UPeC-IU","9"
"Edison Gabriel Vasconez Cabrera","0","congress","MURCIA","UNIDAD POPULAR: UNIDAD POPULAR EN COMÚN, IZQUIERDA UNIDA-VERDES","UPeC-IU","10"
"José Antonio Sotomayor Sánchez","0","congress","MURCIA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","1"
"Felipe Cervantes Gabarrón","0","congress","MURCIA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","2"
"Carmen Pilar García Torres","1","congress","MURCIA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","3"
"Manuel Baeza Mirete","0","congress","MURCIA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","4"
"María Natividad Ramírez Santigosa","1","congress","MURCIA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","5"
"Jesús Pérez Aroca","0","congress","MURCIA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","6"
"Alicia Sáez Sánchez","1","congress","MURCIA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","7"
"Salvador Casamayor Espinosa","0","congress","MURCIA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","8"
"María Fuensanta Máximo Martín","1","congress","MURCIA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","9"
"Manuel Hernández Iglesias","0","congress","MURCIA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","10"
"Teodoro García Egea","0","congress","MURCIA","PARTIDO POPULAR","PP","1"
"Juan María Vázquez Rojas","0","congress","MURCIA","PARTIDO POPULAR","PP","2"
"Isabel María Borrego Cortés","1","congress","MURCIA","PARTIDO POPULAR","PP","3"
"Andrés José Ayala Sánchez","0","congress","MURCIA","PARTIDO POPULAR","PP","4"
"María Ascensión Carreño Fernández","1","congress","MURCIA","PARTIDO POPULAR","PP","5"
"Francisco Javier Ruano García","0","congress","MURCIA","PARTIDO POPULAR","PP","6"
"Dolores Bolarín Sánchez","1","congress","MURCIA","PARTIDO POPULAR","PP","7"
"Salvador Madrid González","0","congress","MURCIA","PARTIDO POPULAR","PP","8"
"Laura Sánchez Domenech","1","congress","MURCIA","PARTIDO POPULAR","PP","9"
"Carlos Albaladejo Alarcón","0","congress","MURCIA","PARTIDO POPULAR","PP","10"
"Javier Sánchez Serna","0","congress","MURCIA","PODEMOS","PODEMOS","1"
"María Marín Martínez","1","congress","MURCIA","PODEMOS","PODEMOS","2"
"María José Majado Rosales","1","congress","MURCIA","PODEMOS","PODEMOS","3"
"Antonia Martínez Moreno","1","congress","MURCIA","PODEMOS","PODEMOS","4"
"Guillermo Cañavate Gajete","0","congress","MURCIA","PODEMOS","PODEMOS","5"
"María de las Nieves Callejón Muñoz","1","congress","MURCIA","PODEMOS","PODEMOS","6"
"Carmen Garay Vicente","1","congress","MURCIA","PODEMOS","PODEMOS","7"
"Cristina Navarro Rodríguez","1","congress","MURCIA","PODEMOS","PODEMOS","8"
"Pedro Antonio Pina Maiquez","0","congress","MURCIA","PODEMOS","PODEMOS","9"
"Alejandro José García García","0","congress","MURCIA","PODEMOS","PODEMOS","10"
"Juan Luis Soto Burillo","0","senate","MURCIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","1"
"Mireia Pilar Ruiz Manresa","1","senate","MURCIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","2"
"José Miguel Muñoz Andreo","0","senate","MURCIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","3"
"Francisco José Caparrós Fernández","0","senate","MURCIA","CIUDADANOS-PARTIDO DE LA CIUDADANIA","C's","1"
"Francisco Javier Real Aroca","0","senate","MURCIA","CIUDADANOS-PARTIDO DE LA CIUDADANIA","C's","2"
"Ana María Guillén Conesa","1","senate","MURCIA","CIUDADANOS-PARTIDO DE LA CIUDADANIA","C's","3"
"José Daniel Espejo Balanza","0","senate","MURCIA","UNIDAD POPULAR: UNIDAD POPULAR EN COMÚN, IZQUIERDA UNIDA-VERDES","UPeC-IU","1"
"Adrián Luís Martínez Cascales","0","senate","MURCIA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","1"
"Juan Daniel Mateo Meroño","0","senate","MURCIA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","2"
"María Teresa Quijada López","1","senate","MURCIA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","3"
"Pedro José Pérez Ruiz","0","senate","MURCIA","PARTIDO POPULAR","PP","1"
"María Pilar Barreiro Álvarez","1","senate","MURCIA","PARTIDO POPULAR","PP","2"
"Fulgencio Gil Jódar","0","senate","MURCIA","PARTIDO POPULAR","PP","3"
"María Esther Martos Moreno","1","senate","MURCIA","PODEMOS","PODEMOS","1"
"Juan Pablo García López","0","senate","MURCIA","PODEMOS","PODEMOS","2"
"Larbi Hamuad Larbi","0","senate","MURCIA","PODEMOS","PODEMOS","3"
"Jesús María Fernández Díaz","0","congress","NAVARRA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","1"
"Amaia Villanueva Fernández","1","congress","NAVARRA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","2"
"Carlos Alcuaz Monente","0","congress","NAVARRA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","3"
"Úrsula Pardo García","1","congress","NAVARRA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","4"
"Francisco Javier Iturbe Ecay","0","congress","NAVARRA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","5"
"Íñigo Alli Martínez ","0","congress","NAVARRA","UNIÓN DEL PUEBLO NAVARRO EN COALICIÓN CON EL PARTIDO POPULAR","UPN-PP","1"
"Carlos Salvador Armendariz ","0","congress","NAVARRA","UNIÓN DEL PUEBLO NAVARRO EN COALICIÓN CON EL PARTIDO POPULAR","UPN-PP","2"
"[u'Javier Garc\xeda Jim\xe9nez ']","0","congress","NAVARRA","UNIÓN DEL PUEBLO NAVARRO EN COALICIÓN CON EL PARTIDO POPULAR","UPN-PP","3"
"Raquel Garbayo Berdonces ","1","congress","NAVARRA","UNIÓN DEL PUEBLO NAVARRO EN COALICIÓN CON EL PARTIDO POPULAR","UPN-PP","4"
"[u'Mar\xeda Eugenia Bozal Huguet ']","1","congress","NAVARRA","UNIÓN DEL PUEBLO NAVARRO EN COALICIÓN CON EL PARTIDO POPULAR","UPN-PP","5"
"Ramón Félix Romero Olid","0","congress","NAVARRA","CIUDADANOS, Partido de la Ciudadanía","C's","1"
"Miguel Olza Moreno","0","congress","NAVARRA","CIUDADANOS, Partido de la Ciudadanía","C's","2"
"Carolina Díaz Espina","1","congress","NAVARRA","CIUDADANOS, Partido de la Ciudadanía","C's","3"
"Carlos Aguado Huguet","0","congress","NAVARRA","CIUDADANOS, Partido de la Ciudadanía","C's","4"
"Sonia Pérez Martínez","1","congress","NAVARRA","CIUDADANOS, Partido de la Ciudadanía","C's","5"
"Begoña Alfaro García","1","congress","NAVARRA","UNIDAD POPULAR-ORAIN BATERA: IZQUIERDA UNIDA, BATZARRE, UNIDAD POPULAR EN COMÚN","IU-B-UPeC","1"
"Gregorio Ojer Bueno","0","congress","NAVARRA","UNIDAD POPULAR-ORAIN BATERA: IZQUIERDA UNIDA, BATZARRE, UNIDAD POPULAR EN COMÚN","IU-B-UPeC","2"
"M. Isabel Ana Arboniés Bermejo","1","congress","NAVARRA","UNIDAD POPULAR-ORAIN BATERA: IZQUIERDA UNIDA, BATZARRE, UNIDAD POPULAR EN COMÚN","IU-B-UPeC","3"
"Joseba Eceolaza Latorre","0","congress","NAVARRA","UNIDAD POPULAR-ORAIN BATERA: IZQUIERDA UNIDA, BATZARRE, UNIDAD POPULAR EN COMÚN","IU-B-UPeC","4"
"María Carmen Rubalcaba San Pedro","1","congress","NAVARRA","UNIDAD POPULAR-ORAIN BATERA: IZQUIERDA UNIDA, BATZARRE, UNIDAD POPULAR EN COMÚN","IU-B-UPeC","5"
"Jorge Valencia Ilarregui","0","congress","NAVARRA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","1"
"María Codés Echalecu Elso","1","congress","NAVARRA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","2"
"Francisco Javier Fernández Vázquez","0","congress","NAVARRA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","3"
"Susana Bozal Viguria","1","congress","NAVARRA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","4"
"Dámaso Crespo López","0","congress","NAVARRA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","5"
"José Ramón Sabino Cuadra Lasarte","0","congress","NAVARRA","EUSKAL HERRIA BILDU","EH Bildu","1"
"Bakartxo Ruiz Jaso","1","congress","NAVARRA","EUSKAL HERRIA BILDU","EH Bildu","2"
"Pello Mirena Gurbindo Jiménez","0","congress","NAVARRA","EUSKAL HERRIA BILDU","EH Bildu","3"
"Zuriñe Goikoetxea Corres","1","congress","NAVARRA","EUSKAL HERRIA BILDU","EH Bildu","4"
"Amaia Izco Aramendía","1","congress","NAVARRA","EUSKAL HERRIA BILDU","EH Bildu","5"
"Ione Belarra Urteaga","1","congress","NAVARRA","PODEMOS","PODEMOS","1"
"Eduardo Santos Itoiz","0","congress","NAVARRA","PODEMOS","PODEMOS","2"
"Sofía Pérez Ibiricu","1","congress","NAVARRA","PODEMOS","PODEMOS","3"
"Jorge Flores Portillo","0","congress","NAVARRA","PODEMOS","PODEMOS","4"
"María Magdalena del Pozo Haro","1","congress","NAVARRA","PODEMOS","PODEMOS","5"
"Antonio Magdaleno Alegría","0","senate","NAVARRA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","1"
"María Blanca Yolanda González García","1","senate","NAVARRA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","2"
"Iosu Belio Añón","0","senate","NAVARRA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","3"
"[u'Jos\xe9 Cruz P\xe9rez Lapazar\xe1n ']","0","senate","NAVARRA","UNIÓN DEL PUEBLO NAVARRO EN COALICIÓN CON EL PARTIDO POPULAR","UPN-PP","1"
"Francisco Javier Yanguas Fernández ","0","senate","NAVARRA","UNIÓN DEL PUEBLO NAVARRO EN COALICIÓN CON EL PARTIDO POPULAR","UPN-PP","2"
"[u'Cristina Sanz Barrios ']","1","senate","NAVARRA","UNIÓN DEL PUEBLO NAVARRO EN COALICIÓN CON EL PARTIDO POPULAR","UPN-PP","3"
"Manuel Jesús Mozota Núñez","0","senate","NAVARRA","CIUDADANOS Partido de la Ciudadanía","C's","1"
"Begoña Ibáñez Merino","1","senate","NAVARRA","CIUDADANOS Partido de la Ciudadanía","C's","2"
"Fernando Sesma Urzaiz","0","senate","NAVARRA","CIUDADANOS Partido de la Ciudadanía","C's","3"
"Laura Venzal Ballester","1","senate","NAVARRA","CIUDADANOS Partido de la Ciudadanía","C's","4"
"Ernesto Arellano Suberviola","0","senate","NAVARRA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","1"
"María Aránzazu Cid Pérez","1","senate","NAVARRA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","2"
"Vidal Erdozain López","0","senate","NAVARRA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","3"
"Dona Fátima Balsa Díaz","","congress","OURENSE","CIUDADANOS PARTIDO DE LA CIUDADANÍA","C´s","1"
"Alberto Rodríguez Rodríguez","0","congress","OURENSE","CIUDADANOS PARTIDO DE LA CIUDADANÍA","C´s","2"
"Carlos Vázquez Espiérrez","0","congress","OURENSE","CIUDADANOS PARTIDO DE LA CIUDADANÍA","C´s","3"
"Dona Paula Valcárcel Sánchez","","congress","OURENSE","CIUDADANOS PARTIDO DE LA CIUDADANÍA","C´s","4"
"Dona María del Rocío de Frutos Madrazo","","congress","OURENSE","PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE","PSdeG-PSOE","1"
"Segundo Augusto González Hernández","0","congress","OURENSE","PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE","PSdeG-PSOE","2"
"Dona Sandra Álvarez Rodríguez","","congress","OURENSE","PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE","PSdeG-PSOE","3"
"José Luis Bravo Montero","0","congress","OURENSE","PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE","PSdeG-PSOE","4"
"Miguel Ángel Viso Diéguez","0","congress","OURENSE","PARTIDO POPULAR","PP","1"
"Celso Luis Delgado Arce","0","congress","OURENSE","PARTIDO POPULAR","PP","2"
"Dona Ana Belén Vázquez Blanco","","congress","OURENSE","PARTIDO POPULAR","PP","3"
"Dona María Belén Gómez Quevedo","","congress","OURENSE","PARTIDO POPULAR","PP","4"
"David Bruzos Higuero","0","congress","OURENSE","EN MAREA","PODEMOS-En Marea-ANOVA-EU","1"
"Dona María Sofía Díaz Gómez","","congress","OURENSE","EN MAREA","PODEMOS-En Marea-ANOVA-EU","2"
"Dona María Carmen Docampo Paradelo","","congress","OURENSE","EN MAREA","PODEMOS-En Marea-ANOVA-EU","3"
"Carlos Lorenzo Lorenzo Simón","0","congress","OURENSE","EN MAREA","PODEMOS-En Marea-ANOVA-EU","4"
"Dona Olga María Fabello García","","congress","OURENSE","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","1"
"Jorge Martín Anaya","0","congress","OURENSE","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","2"
"Dona Mónica Gallego Vigo","","congress","OURENSE","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","3"
"Carlos Casar Herrero","0","congress","OURENSE","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","4"
"Ernesto Rodríguez Cuervo","0","senate","OURENSE","CIUDADANOS PARTIDO DE LA CIUDADANÍA","C´s","1"
"Dona Mercedes Marcos Fernández","","senate","OURENSE","CIUDADANOS PARTIDO DE LA CIUDADANÍA","C´s","2"
"Benito Iglesias Padrón","0","senate","OURENSE","CIUDADANOS PARTIDO DE LA CIUDADANÍA","C´s","3"
"Luis Manuel García Mañá","0","senate","OURENSE","PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE","PSdeG-PSOE","1"
"Dona María Teresa Taboada Capón «teté»","","senate","OURENSE","PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE","PSdeG-PSOE","2"
"Enrique Barreiro Alonso","0","senate","OURENSE","PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE","PSdeG-PSOE","3"
"Dona Edelmira Barreira Diz","","senate","OURENSE","PARTIDO POPULAR","PP","1"
"Dona María del Carmen Leyte Coello","","senate","OURENSE","PARTIDO POPULAR","PP","2"
"Francisco José Fernández Pérez","0","senate","OURENSE","PARTIDO POPULAR","PP","3"
"Dona María do Pilar Barros Barco","","senate","OURENSE","EN MAREA","PODEMOS-En Marea-ANOVA-EU","1"
"Juan Luis Villarino Martínez","0","senate","OURENSE","EN MAREA","PODEMOS-En Marea-ANOVA-EU","2"
"Dona María Dolores Alonso Reverter","","senate","OURENSE","EN MAREA","PODEMOS-En Marea-ANOVA-EU","3"
"Rafael Rodríguez Varela","0","senate","OURENSE","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","1"
"José Luis Prado Paredes","0","senate","OURENSE","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","2"
"Dona Dolores Lorenzo Prieto","","senate","OURENSE","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","3"
"Maria Luz Martínez Seijo","1","congress","PALENCIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","1"
"Óscar Bilbao González","0","congress","PALENCIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","2"
"Belinda Mencia Solla","1","congress","PALENCIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","3"
"Enrique Víctor Rivero Ortega","0","congress","PALENCIA","CIUDADANOS-PARTIDO DE LA CIUDADANIA","C's","1"
"María Celia Fiñana Guzmán","1","congress","PALENCIA","CIUDADANOS-PARTIDO DE LA CIUDADANIA","C's","2"
